model,aggregation,version,k,lambda,bias,n_seeds,valid_mrr_mean,valid_mrr_std,test_mrr_mean,test_mrr_std,valid_acc_mean,valid_acc_std,test_acc_mean,test_acc_std,hits_1_mean,hits_1_std,hits_3_mean,hits_3_std,hits_10_mean,hits_10_std,train_acc_mean,train_time_mean
roberta,sum,fb237_v2_ind,100,5,48,3,0.760367,0.019379,0.754667,0.019129,0.6136,0.029836,0.608133,0.022617,0.608133,0.022617,0.884133,0.025211,0.958833,0.005706,0.9139,238.966667
roberta,sum,fb237_v2_ind,125,10,64,3,0.7687,0.022715,0.754367,0.012473,0.623567,0.034559,0.606733,0.015151,0.606733,0.015151,0.8835,0.01855,0.964467,0.006558,0.9132,286.866667
roberta,sum,fb237_v2_ind,175,10,32,3,0.767967,0.022665,0.754233,0.016431,0.624867,0.038395,0.603133,0.021066,0.603133,0.021066,0.891267,0.023451,0.9659,0.008022,0.9136,383.533333
roberta,sum,fb237_v2_ind,175,5,80,3,0.761867,0.018929,0.7542,0.015338,0.6164,0.031363,0.603833,0.015535,0.603833,0.015535,0.8906,0.014406,0.962333,0.008467,0.913967,388.533333
roberta,sum,fb237_v2_ind,200,5,48,3,0.7626,0.024467,0.753467,0.020556,0.6164,0.039441,0.6059,0.028343,0.6059,0.028343,0.882767,0.017551,0.9602,0.005881,0.913833,428.1
roberta,sum,fb237_v2_ind,200,5,96,3,0.764367,0.01439,0.753267,0.015481,0.619267,0.028845,0.6053,0.017479,0.6053,0.017479,0.883433,0.022835,0.961633,0.00475,0.913833,435.366667
roberta,sum,fb237_v2_ind,75,10,80,3,0.762,0.025698,0.753233,0.016573,0.613467,0.045101,0.600967,0.018505,0.600967,0.018505,0.888433,0.02475,0.9666,0.008903,0.9134,188.266667
roberta,sum,fb237_v2_ind,100,5,80,3,0.762967,0.015435,0.753167,0.005979,0.622167,0.018558,0.611067,0.006698,0.611067,0.006698,0.881333,0.01961,0.9552,0.01386,0.889467,239.4
roberta,sum,fb237_v2_ind,50,10,80,3,0.758433,0.018411,0.753067,0.017325,0.6171,0.026614,0.610333,0.012579,0.610333,0.012579,0.8792,0.028247,0.956567,0.018435,0.893167,138.266667
roberta,sum,fb237_v2_ind,50,10,64,3,0.762633,0.022301,0.752833,0.00978,0.619133,0.037209,0.6054,0.011416,0.6054,0.011416,0.881433,0.007525,0.9624,0.008591,0.9135,137
roberta,sum,fb237_v2_ind,175,10,48,3,0.7676,0.01812,0.7526,0.018865,0.623533,0.030138,0.605233,0.022586,0.605233,0.022586,0.8813,0.024483,0.966567,0.009036,0.913033,386.766667
roberta,sum,fb237_v2_ind,150,500,32,3,0.749067,0.004729,0.752567,0.023876,0.6244,0.003161,0.634333,0.028852,0.634333,0.028852,0.8429,0.030506,0.940333,0.012419,0.652833,184.633333
roberta,sum,fb237_v2_ind,100,10,80,3,0.7689,0.021383,0.7525,0.026402,0.624233,0.038985,0.600967,0.032362,0.600967,0.032362,0.885533,0.02783,0.967267,0.010955,0.9135,240.766667
roberta,sum,fb237_v2_ind,125,5,96,3,0.764567,0.018685,0.752467,0.019352,0.6237,0.034282,0.607367,0.037484,0.607367,0.037484,0.882833,0.014402,0.965933,0.00412,0.8818,288.266667
roberta,sum,fb237_v2_ind,150,5,96,3,0.760633,0.012266,0.752433,0.007342,0.613667,0.016094,0.605367,0.003848,0.605367,0.003848,0.884967,0.016445,0.9638,0.005672,0.9003,338.333333
roberta,sum,fb237_v2_ind,100,5,96,3,0.762867,0.023539,0.752367,0.009096,0.622,0.040424,0.610333,0.012579,0.610333,0.012579,0.8808,0.00911,0.955967,0.013184,0.8894,240.766667
roberta,sum,fb237_v2_ind,100,5,64,3,0.761867,0.023398,0.752,0.017754,0.6156,0.038366,0.604533,0.019754,0.604533,0.019754,0.881333,0.019891,0.964467,0.010451,0.913833,233.4
roberta,sum,fb237_v2_ind,100,10,96,3,0.769933,0.02343,0.7518,0.018859,0.628433,0.043504,0.6059,0.026422,0.6059,0.026422,0.875033,0.013536,0.964467,0.011951,0.906667,242.133333
roberta,sum,fb237_v2_ind,150,10,48,3,0.7674,0.020984,0.751767,0.019458,0.6235,0.034344,0.6031,0.020313,0.6031,0.020313,0.8863,0.026974,0.965133,0.010932,0.913533,335.766667
roberta,sum,fb237_v2_ind,75,10,32,3,0.758967,0.024777,0.751767,0.01727,0.609933,0.036412,0.604633,0.023503,0.604633,0.023503,0.883533,0.017997,0.9638,0.004078,0.913533,188.766667
roberta,sum,fb237_v2_ind,125,5,32,3,0.7586,0.019431,0.751433,0.015289,0.6092,0.031094,0.603833,0.017529,0.603833,0.017529,0.882033,0.01751,0.960933,0.005706,0.9139,283.233333
roberta,sum,fb237_v2_ind,150,5,32,3,0.7601,0.024649,0.751333,0.015067,0.614933,0.038591,0.603833,0.019046,0.603833,0.019046,0.887767,0.012155,0.958067,0.007333,0.913733,334.833333
roberta,sum,fb237_v2_ind,200,500,32,3,0.7489,0.006065,0.751233,0.024315,0.625833,0.000924,0.6336,0.032439,0.6336,0.032439,0.840067,0.025713,0.942467,0.011074,0.650433,228.366667
roberta,sum,fb237_v2_ind,175,5,64,3,0.766933,0.020274,0.750667,0.013744,0.624167,0.035003,0.604633,0.018451,0.604633,0.018451,0.8743,0.012528,0.9659,0.009897,0.913833,388.333333
roberta,sum,fb237_v2_ind,75,10,96,3,0.7653,0.022937,0.750533,0.015794,0.624967,0.032677,0.601,0.020565,0.601,0.020565,0.8899,0.014252,0.9602,0.01047,0.913167,190.733333
roberta,sum,fb237_v2_ind,125,5,80,3,0.7628,0.015914,0.750433,0.020381,0.6185,0.025551,0.603067,0.025838,0.603067,0.025838,0.881333,0.021968,0.962367,0.001686,0.913833,287.966667
roberta,sum,fb237_v2_ind,150,5,64,3,0.764867,0.018322,0.750333,0.018733,0.623533,0.030138,0.600233,0.023394,0.600233,0.023394,0.8828,0.015457,0.959467,0.009729,0.913833,338.633333
roberta,sum,fb237_v2_ind,75,1,96,3,0.755067,0.018458,0.750033,0.022471,0.619167,0.025796,0.612267,0.030167,0.612267,0.030167,0.862167,0.021047,0.951,0.006102,0.858167,191.366667
roberta,sum,fb237_v2_ind,125,5,48,3,0.7586,0.020389,0.749333,0.013811,0.609267,0.031209,0.5989,0.012842,0.5989,0.012842,0.885633,0.013537,0.964467,0.010451,0.898533,281.766667
roberta,sum,fb237_v2_ind,125,10,32,3,0.764133,0.017112,0.749233,0.016757,0.617067,0.027786,0.601667,0.019236,0.601667,0.019236,0.881967,0.025752,0.9645,0.005503,0.9136,288.633333
roberta,sum,fb237_v2_ind,125,500,32,3,0.751033,0.007959,0.749167,0.023614,0.625867,0.005074,0.629367,0.02843,0.629367,0.02843,0.842867,0.030112,0.937467,0.013158,0.649067,149.8
roberta,sum,fb237_v2_ind,175,10,16,3,0.7591,0.022017,0.749067,0.015603,0.616433,0.030193,0.599667,0.019482,0.599667,0.019482,0.884167,0.023622,0.963767,0.006616,0.913667,375.9
roberta,sum,fb237_v2_ind,125,5,64,3,0.7632,0.023246,0.7489,0.012635,0.6186,0.039079,0.601067,0.01618,0.601067,0.01618,0.878533,0.018396,0.961667,0.000503,0.913733,283.566667
roberta,sum,fb237_v2_ind,150,5,80,3,0.7634,0.018529,0.748867,0.01168,0.621333,0.033079,0.5982,0.010423,0.5982,0.010423,0.8856,0.021232,0.964467,0.006962,0.913733,339.033333
roberta,sum,fb237_v2_ind,200,10,32,3,0.768633,0.018567,0.748833,0.015802,0.622767,0.032943,0.5974,0.020332,0.5974,0.020332,0.882767,0.015464,0.9588,0.004951,0.9036,419.566667
roberta,sum,fb237_v2_ind,200,10,16,3,0.759933,0.023923,0.7487,0.019076,0.613533,0.04159,0.598867,0.025986,0.598867,0.025986,0.885633,0.020383,0.9567,0.011729,0.912167,417.766667
roberta,sum,fb237_v2_ind,75,500,32,3,0.750033,0.006107,0.748633,0.027272,0.625767,0.00538,0.630033,0.034343,0.630033,0.034343,0.835867,0.026204,0.938933,0.013345,0.652767,106.166667
roberta,sum,fb237_v2_ind,75,1,64,3,0.7493,0.025186,0.7486,0.012899,0.609367,0.031043,0.618267,0.018471,0.618267,0.018471,0.8643,0.024336,0.942433,0.019561,0.8422,191.3
roberta,sum,fb237_v2_ind,150,5,16,3,0.753667,0.025309,0.7479,0.005041,0.6136,0.027814,0.605467,0.007988,0.605467,0.007988,0.876433,0.016159,0.948767,0.021211,0.874667,327.333333
roberta,sum,fb237_v2_ind,175,1,80,3,0.748133,0.023341,0.747733,0.021167,0.605033,0.037544,0.603067,0.021002,0.603067,0.021002,0.8742,0.025532,0.954533,0.009298,0.8889,387.866667
roberta,sum,fb237_v2_ind,100,10,32,3,0.765133,0.02501,0.7477,0.01785,0.622033,0.038276,0.596667,0.022953,0.596667,0.022953,0.877033,0.021371,0.966633,0.001266,0.913333,232.7
roberta,sum,fb237_v2_ind,50,5,96,3,0.7565,0.019746,0.7475,0.02099,0.6222,0.012435,0.618067,0.016386,0.618067,0.016386,0.8564,0.033202,0.9402,0.024778,0.832833,138.166667
roberta,sum,fb237_v2_ind,50,500,32,3,0.746433,0.00683,0.7475,0.027056,0.621533,0.004398,0.6293,0.03364,0.6293,0.03364,0.837233,0.026224,0.9403,0.015973,0.654133,78.533333
roberta,sum,fb237_v2_ind,125,5,16,3,0.752833,0.026494,0.747367,0.018085,0.606367,0.045586,0.599567,0.019038,0.599567,0.019038,0.874833,0.033836,0.961,0.004279,0.913833,278.266667
roberta,sum,fb237_v2_ind,175,5,32,3,0.759933,0.01746,0.747333,0.017267,0.6163,0.034233,0.596033,0.018199,0.596033,0.018199,0.8821,0.017339,0.962367,0.004801,0.913733,388.4
roberta,sum,fb237_v2_ind,75,10,48,3,0.762033,0.021504,0.747233,0.015346,0.615633,0.034122,0.593167,0.016194,0.593167,0.016194,0.8877,0.020731,0.9623,0.015298,0.9135,189.433333
roberta,sum,fb237_v2_ind,200,5,32,3,0.761967,0.021266,0.7472,0.021431,0.617133,0.033051,0.5995,0.024902,0.5995,0.024902,0.878467,0.027282,0.9623,0.007973,0.913967,422.533333
roberta,sum,fb237_v2_ind,75,5,64,3,0.7578,0.018298,0.746967,0.014858,0.609367,0.028928,0.601733,0.020595,0.601733,0.020595,0.871433,0.015511,0.956667,0.005718,0.913767,188.9
roberta,sum,fb237_v2_ind,125,10,16,3,0.760333,0.021313,0.746667,0.020361,0.619967,0.03246,0.5989,0.028997,0.5989,0.028997,0.8785,0.021864,0.9581,0.009004,0.9136,281.233333
roberta,sum,fb237_v2_ind,150,1,64,3,0.752167,0.035848,0.746667,0.024048,0.608733,0.058318,0.605933,0.038563,0.605933,0.038563,0.874267,0.0144,0.950333,0.00673,0.893767,341.166667
roberta,sum,fb237_v2_ind,175,500,32,3,0.750033,0.003035,0.7457,0.022874,0.6251,0.000346,0.624433,0.028595,0.624433,0.028595,0.835167,0.020095,0.936067,0.01367,0.651167,203.766667
roberta,sum,fb237_v2_ind,150,1,80,3,0.750333,0.022413,0.7456,0.020361,0.6028,0.0397,0.597333,0.027997,0.597333,0.027997,0.878533,0.01339,0.9517,0.010397,0.9065,341.1
roberta,sum,fb237_v2_ind,200,1,48,3,0.745933,0.014274,0.745467,0.012919,0.5986,0.02282,0.601033,0.010403,0.601033,0.010403,0.871333,0.027008,0.947467,0.006735,0.8994,433.4
roberta,sum,fb237_v2_ind,150,5,48,3,0.7626,0.020511,0.745333,0.026753,0.617867,0.029795,0.5952,0.032279,0.5952,0.032279,0.8777,0.028936,0.958067,0.008565,0.913733,326.833333
roberta,sum,fb237_v2_ind,50,10,48,3,0.758033,0.022105,0.745333,0.020027,0.611467,0.033004,0.597433,0.029096,0.597433,0.029096,0.874267,0.013466,0.959467,0.012231,0.913433,138.033333
roberta,sum,fb237_v2_ind,100,500,32,3,0.751133,0.004954,0.745333,0.023495,0.627233,0.003585,0.623667,0.026869,0.623667,0.026869,0.8408,0.025924,0.941767,0.011489,0.652433,127.233333
roberta,sum,fb237_v2_ind,175,5,48,3,0.764033,0.017295,0.7453,0.023272,0.619267,0.028048,0.596667,0.032434,0.596667,0.032434,0.871333,0.027402,0.9623,0.011362,0.9138,390.1
roberta,sum,fb237_v2_ind,175,5,16,3,0.753667,0.021691,0.745267,0.019657,0.6071,0.035425,0.596733,0.027376,0.596733,0.027376,0.871367,0.020256,0.958067,0.012523,0.913733,375.266667
roberta,sum,fb237_v2_ind,150,10,16,3,0.7599,0.024116,0.745233,0.017707,0.6171,0.03365,0.598867,0.018573,0.598867,0.018573,0.874867,0.027649,0.958033,0.011272,0.913667,329.8
roberta,sum,fb237_v2_ind,175,5,96,3,0.763233,0.019054,0.745133,0.012038,0.622767,0.02975,0.5911,0.009875,0.5911,0.009875,0.8828,0.02013,0.9609,0.008443,0.913267,386
roberta,sum,fb237_v2_ind,75,5,96,3,0.755733,0.017292,0.744767,0.019072,0.609333,0.023774,0.596733,0.025222,0.596733,0.025222,0.874933,0.020864,0.957333,0.009822,0.913833,190.933333
roberta,sum,fb237_v2_ind,200,1,80,3,0.756633,0.022015,0.744733,0.017172,0.614267,0.036912,0.5981,0.023365,0.5981,0.023365,0.877167,0.013249,0.956,0.009004,0.907233,435.366667
roberta,sum,fb237_v2_ind,75,5,80,3,0.756167,0.025564,0.744733,0.010172,0.608533,0.039991,0.591767,0.01269,0.591767,0.01269,0.8743,0.011333,0.9645,0.003404,0.913733,190.166667
roberta,sum,fb237_v2_ind,200,1,64,3,0.7546,0.025154,0.744667,0.0199,0.615733,0.031377,0.608033,0.024541,0.608033,0.024541,0.8586,0.02114,0.947367,0.019731,0.884767,432.233333
roberta,sum,fb237_v2_ind,200,1,96,3,0.7521,0.01375,0.744567,0.018099,0.6101,0.029533,0.604533,0.031361,0.604533,0.031361,0.865033,0.015865,0.9524,0.004915,0.878067,437.833333
roberta,sum,fb237_v2_ind,50,10,96,3,0.758967,0.019776,0.744367,0.011682,0.620067,0.010923,0.604067,0.013741,0.604067,0.013741,0.8649,0.036386,0.943,0.027418,0.852533,137.7
roberta,sum,fb237_v2_ind,100,1,96,3,0.752967,0.027969,0.744267,0.010909,0.611967,0.043652,0.600333,0.012473,0.600333,0.012473,0.867867,0.0145,0.9545,0.015005,0.887133,239.4
roberta,sum,fb237_v2_ind,200,1,32,3,0.7484,0.024102,0.744,0.01259,0.602867,0.032561,0.598867,0.015215,0.598867,0.015215,0.874367,0.003177,0.953833,0.01205,0.9139,435.1
roberta,sum,fb237_v2_ind,150,1,96,3,0.7498,0.011191,0.7438,0.006437,0.607967,0.010977,0.603967,0.007666,0.603967,0.007666,0.861467,0.019203,0.9496,0.013275,0.860867,343.733333
roberta,sum,fb237_v2_ind,100,5,32,3,0.761067,0.020924,0.7435,0.017858,0.6192,0.034382,0.591067,0.019154,0.591067,0.019154,0.8828,0.018022,0.958133,0.003044,0.913967,230.833333
roberta,sum,fb237_v2_ind,50,10,32,3,0.757533,0.022842,0.7435,0.012365,0.613567,0.035437,0.596867,0.011378,0.596867,0.011378,0.869267,0.017729,0.960267,0.006716,0.913733,138.333333
roberta,sum,fb237_v2_ind,75,5,32,3,0.7503,0.026301,0.7431,0.016173,0.6027,0.042167,0.591833,0.024117,0.591833,0.024117,0.876433,0.016159,0.9588,0.003799,0.913833,186.533333
roberta,sum,fb237_v2_ind,75,5,48,3,0.752933,0.019694,0.743033,0.012252,0.6043,0.029602,0.595367,0.015088,0.595367,0.015088,0.872833,0.015788,0.955967,0.0099,0.913667,189.8
roberta,sum,fb237_v2_ind,150,1,48,3,0.751967,0.025655,0.742767,0.011851,0.616233,0.036329,0.6075,0.010919,0.6075,0.010919,0.8614,0.0312,0.941533,0.036261,0.843167,333.066667
roberta,sum,fb237_v2_ind,75,5,16,3,0.749667,0.026591,0.742633,0.015844,0.6042,0.042896,0.593233,0.018264,0.593233,0.018264,0.876333,0.024119,0.9567,0.004553,0.913833,182.733333
roberta,sum,fb237_v2_ind,200,5,16,3,0.753567,0.028702,0.742233,0.0189,0.605733,0.043148,0.591767,0.030193,0.591767,0.030193,0.877833,0.017598,0.955967,0.01111,0.913833,413.933333
roberta,sum,fb237_v2_ind,100,10,16,3,0.760267,0.021313,0.741867,0.014895,0.6156,0.038278,0.591133,0.018264,0.591133,0.018264,0.875667,0.021307,0.958067,0.010366,0.9137,234.066667
roberta,sum,fb237_v2_ind,100,1,64,3,0.75,0.019792,0.7418,0.014762,0.609333,0.028362,0.6046,0.018203,0.6046,0.018203,0.859967,0.030431,0.943833,0.016159,0.868733,232.333333
roberta,sum,fb237_v2_ind,125,1,96,3,0.753133,0.02041,0.7413,0.013709,0.614433,0.031527,0.6012,0.026685,0.6012,0.026685,0.858,0.009777,0.9489,0.005647,0.854867,289.6
roberta,sum,fb237_v2_ind,100,5,16,3,0.753033,0.022303,0.740667,0.018396,0.606467,0.035154,0.592533,0.022614,0.592533,0.022614,0.871367,0.02309,0.956633,0.014687,0.913833,232.033333
roberta,sum,fb237_v2_ind,125,1,80,3,0.7487,0.02635,0.740667,0.020287,0.602233,0.039506,0.5931,0.030212,0.5931,0.030212,0.8757,0.013082,0.953867,0.004879,0.9024,287.833333
roberta,sum,fb237_v2_ind,75,10,16,3,0.753833,0.020766,0.7403,0.015509,0.6078,0.034317,0.5918,0.016023,0.5918,0.016023,0.867867,0.019997,0.954467,0.016702,0.9136,187.733333
roberta,sum,fb237_v2_ind,50,5,80,3,0.754967,0.024589,0.740267,0.007767,0.613633,0.03469,0.591233,0.002627,0.591233,0.002627,0.869267,0.019715,0.9531,0.008253,0.902633,137.6
roberta,sum,fb237_v2_ind,200,1,16,3,0.7462,0.022927,0.739533,0.016352,0.5992,0.041676,0.596733,0.022661,0.596733,0.022661,0.855867,0.013621,0.9574,0.007858,0.903667,428.466667
roberta,sum,fb237_v2_ind,175,1,16,3,0.742433,0.02463,0.739267,0.015627,0.5929,0.043164,0.592467,0.023187,0.592467,0.023187,0.867167,0.013461,0.9545,0.014744,0.9143,381.233333
roberta,sum,fb237_v2_ind,50,10,16,3,0.751267,0.016499,0.738767,0.014894,0.605833,0.024193,0.587567,0.017247,0.587567,0.017247,0.874967,0.018975,0.958133,0.008566,0.913433,137.7
roberta,sum,fb237_v2_ind,175,1,48,3,0.747367,0.022273,0.7384,0.018592,0.6106,0.029508,0.602467,0.005831,0.602467,0.005831,0.851333,0.043287,0.944433,0.026917,0.853967,393.766667
roberta,sum,fb237_v2_ind,150,1,16,3,0.738067,0.021252,0.737933,0.003983,0.595733,0.026825,0.594867,0.014114,0.594867,0.014114,0.866467,0.013326,0.940233,0.02112,0.877133,331.466667
roberta,sum,fb237_v2_ind,100,1,80,3,0.756933,0.018666,0.737867,0.011361,0.617267,0.033974,0.591867,0.019984,0.591867,0.019984,0.864333,0.013848,0.9496,0.0049,0.884533,239.866667
roberta,sum,fb237_v2_ind,125,1,32,3,0.740633,0.020502,0.737867,0.024746,0.5922,0.035552,0.593033,0.034626,0.593033,0.034626,0.863567,0.02203,0.950233,0.011318,0.902367,284.266667
roberta,sum,fb237_v2_ind,50,5,48,3,0.747567,0.02891,0.7375,0.021737,0.597167,0.043558,0.588167,0.024372,0.588167,0.024372,0.8657,0.024197,0.9553,0.007858,0.9139,139.266667
roberta,sum,fb237_v2_ind,125,1,48,3,0.744433,0.017491,0.736967,0.016991,0.592167,0.027061,0.587467,0.021638,0.587467,0.021638,0.867933,0.008822,0.951667,0.009234,0.914033,284.333333
roberta,sum,fb237_v2_ind,50,1,96,3,0.745233,0.012939,0.736867,0.027794,0.606567,0.006255,0.607367,0.026648,0.607367,0.026648,0.844267,0.03739,0.936733,0.020456,0.8191,138.133333
roberta,sum,fb237_v2_ind,125,1,16,3,0.733067,0.026887,0.7362,0.022093,0.5814,0.0462,0.5917,0.027195,0.5917,0.027195,0.8593,0.021313,0.949567,0.01205,0.9143,279.7
roberta,sum,fb237_v2_ind,125,1,64,3,0.750867,0.029354,0.734933,0.016146,0.6079,0.049992,0.589633,0.020269,0.589633,0.020269,0.855767,0.019018,0.9481,0.010268,0.912767,286.9
roberta,sum,fb237_v2_ind,150,1,32,3,0.739,0.017801,0.734633,0.010279,0.588567,0.030006,0.588233,0.012702,0.588233,0.012702,0.860767,0.015774,0.9496,0.005761,0.914133,335.933333
roberta,sum,fb237_v2_ind,50,5,64,3,0.741833,0.019262,0.7346,0.00906,0.602367,0.040025,0.595433,0.008944,0.595433,0.008944,0.8529,0.025867,0.943833,0.011667,0.853133,136.2
roberta,sum,fb237_v2_ind,175,1,32,3,0.745333,0.019751,0.734167,0.011409,0.6055,0.048261,0.5918,0.016193,0.5918,0.016193,0.8545,0.015269,0.940433,0.004858,0.869533,389.366667
roberta,sum,fb237_v2_ind,175,1,96,3,0.753467,0.019728,0.7337,0.009725,0.612867,0.02953,0.584067,0.017592,0.584067,0.017592,0.8622,0.015677,0.949533,0.010705,0.875533,386.733333
roberta,sum,fb237_v2_ind,75,1,80,3,0.7437,0.015479,0.7329,0.005991,0.605133,0.021694,0.590467,0.005558,0.590467,0.005558,0.8465,0.018001,0.9467,0.013892,0.8657,193.1
roberta,sum,fb237_v2_ind,175,1,64,3,0.748633,0.027101,0.732567,0.011339,0.602167,0.045573,0.5876,0.018564,0.5876,0.018564,0.857233,0.00945,0.951033,0.007849,0.911167,387.8
roberta,sum,fb237_v2_ind,50,1,80,3,0.731933,0.019709,0.732533,0.011007,0.5943,0.029914,0.601167,0.007798,0.601167,0.007798,0.840833,0.030857,0.926867,0.005852,0.808533,139.166667
roberta,sum,fb237_v2_ind,50,5,16,3,0.743733,0.02599,0.7325,0.016408,0.598533,0.0376,0.5818,0.022773,0.5818,0.022773,0.861467,0.016536,0.9567,0.003629,0.9135,140.333333
roberta,sum,fb237_v2_ind,50,5,32,3,0.751333,0.021321,0.731767,0.007679,0.6136,0.031868,0.579133,0.006294,0.579133,0.006294,0.871333,0.022984,0.9496,0.0099,0.913733,140.7
roberta,sum,fb237_v2_ind,100,1,48,3,0.738233,0.018588,0.7293,0.011277,0.592867,0.027906,0.5826,0.008612,0.5826,0.008612,0.855767,0.016205,0.944567,0.013586,0.882833,237
roberta,sum,fb237_v2_ind,75,1,32,3,0.7289,0.021826,0.7291,0.009974,0.578533,0.033632,0.584033,0.012034,0.584033,0.012034,0.850167,0.012285,0.9474,0.011081,0.914133,191.833333
roberta,sum,fb237_v2_ind,75,1,48,3,0.744367,0.026608,0.727533,0.013297,0.6001,0.037697,0.583367,0.011863,0.583367,0.011863,0.855733,0.024707,0.9402,0.023321,0.8856,192.7
roberta,sum,fb237_v2_ind,100,1,32,3,0.734767,0.019809,0.726967,0.012141,0.593733,0.032619,0.581167,0.016754,0.581167,0.016754,0.855767,0.018061,0.9404,0.00406,0.893067,232.433333
roberta,sum,fb237_v2_ind,50,1,32,3,0.723067,0.012396,0.726667,0.007853,0.583567,0.029,0.589667,0.015423,0.589667,0.015423,0.8417,0.017582,0.9262,0.019603,0.850967,138.7
roberta,sum,fb237_v2_ind,100,1,16,3,0.740067,0.020595,0.7258,0.004976,0.601467,0.029353,0.576367,0.009758,0.576367,0.009758,0.859433,0.009777,0.948867,0.008308,0.8998,231.933333
roberta,sum,fb237_v2_ind,50,1,48,3,0.7338,0.020455,0.725033,0.019003,0.589567,0.027606,0.5848,0.023577,0.5848,0.023577,0.837267,0.025375,0.9332,0.019973,0.863033,138.766667
roberta,sum,fb237_v2_ind,50,1,64,3,0.730067,0.027516,0.724933,0.022237,0.5892,0.043864,0.586667,0.032339,0.586667,0.032339,0.841567,0.017065,0.936133,0.003707,0.892067,139.7
roberta,sum,fb237_v2_ind,50,500,16,3,0.724233,0.013249,0.7239,0.019673,0.600233,0.019107,0.602367,0.023419,0.602367,0.023419,0.816,0.020886,0.918233,0.018269,0.619633,69.066667
roberta,sum,fb237_v2_ind,75,1,16,3,0.731967,0.018082,0.7238,0.015152,0.584333,0.02812,0.5713,0.017067,0.5713,0.017067,0.86,0.024336,0.938967,0.004952,0.914233,192.733333
roberta,sum,fb237_v2_ind,175,500,16,3,0.721333,0.005781,0.7208,0.022039,0.593733,0.004537,0.598133,0.028527,0.598133,0.028527,0.8111,0.019962,0.919733,0.007069,0.6172,186.2
roberta,sum,fb237_v2_ind,150,500,16,3,0.723367,0.009603,0.719967,0.021964,0.595933,0.008031,0.598133,0.02795,0.598133,0.02795,0.8096,0.023759,0.9233,0.008643,0.615333,163.933333
roberta,sum,fb237_v2_ind,125,500,16,3,0.7251,0.012817,0.719167,0.023908,0.601667,0.013676,0.5938,0.030832,0.5938,0.030832,0.813867,0.021973,0.919733,0.007543,0.618667,143.166667
roberta,sum,fb237_v2_ind,50,1,16,3,0.723733,0.021215,0.718467,0.009938,0.574933,0.034148,0.569867,0.016257,0.569867,0.016257,0.837333,0.014105,0.9432,0.004979,0.914033,141.6
roberta,sum,fb237_v2_ind,100,500,16,3,0.724567,0.011173,0.718367,0.023794,0.6009,0.005635,0.595967,0.029194,0.595967,0.029194,0.811733,0.02245,0.916867,0.0117,0.623167,116.966667
roberta,sum,fb237_v2_ind,150,1000,96,3,0.713167,0.008409,0.7163,0.02215,0.585933,0.005442,0.593133,0.031218,0.593133,0.031218,0.808967,0.013744,0.919033,0.010121,0.597867,210.833333
roberta,sum,fb237_v2_ind,200,500,16,3,0.7216,0.010579,0.7161,0.020295,0.595933,0.010529,0.587467,0.023944,0.587467,0.023944,0.817433,0.021483,0.920467,0.007508,0.610533,212.3
roberta,sum,fb237_v2_ind,75,500,16,3,0.725267,0.011089,0.714433,0.020073,0.6009,0.014926,0.587533,0.028053,0.587533,0.028053,0.8132,0.017565,0.911967,0.008173,0.6131,93
roberta,sum,fb237_v2_ind,100,1000,96,3,0.712,0.008227,0.712,0.021936,0.584567,0.008638,0.585367,0.027237,0.585367,0.027237,0.806067,0.023353,0.921867,0.009819,0.596033,144
roberta,sum,fb237_v2_ind,175,1000,96,3,0.710733,0.01075,0.711733,0.028404,0.5845,0.009488,0.583867,0.03876,0.583867,0.03876,0.803167,0.026655,0.9176,0.006437,0.594367,232.466667
roberta,sum,fb237_v2_ind,125,1000,96,3,0.708967,0.012223,0.7113,0.026043,0.581033,0.013016,0.585333,0.035757,0.585333,0.035757,0.804667,0.021324,0.9162,0.008054,0.5934,175.366667
roberta,sum,fb237_v2_ind,200,1000,96,3,0.7112,0.006963,0.7111,0.026262,0.582367,0.005994,0.586,0.03373,0.586,0.03373,0.8032,0.022531,0.919067,0.004922,0.5975,263.366667
roberta,sum,fb237_v2_ind,75,1000,96,3,0.7082,0.008055,0.710233,0.021168,0.580967,0.006625,0.585333,0.025992,0.585333,0.025992,0.799,0.01824,0.9169,0.008329,0.592833,114.533333
roberta,sum,fb237_v2_ind,50,1000,96,3,0.707733,0.004325,0.708267,0.023526,0.580167,0.002818,0.583867,0.031608,0.583867,0.031608,0.796867,0.019016,0.918367,0.005905,0.5925,86.766667
roberta,sum,fb237_v2_ind,100,1000,80,3,0.7031,0.002646,0.706233,0.023855,0.573733,0.00502,0.5818,0.028093,0.5818,0.028093,0.796067,0.027915,0.911967,0.005958,0.588033,135.433333
roberta,sum,fb237_v2_ind,175,1000,80,3,0.702467,0.009112,0.704133,0.025854,0.573133,0.009697,0.5782,0.032608,0.5782,0.032608,0.797533,0.024404,0.9148,0.004976,0.585833,218.266667
roberta,sum,fb237_v2_ind,75,1000,80,3,0.701267,0.007332,0.7029,0.028157,0.573833,0.013707,0.5768,0.036451,0.5768,0.036451,0.796133,0.020233,0.907633,0.012913,0.584967,101.466667
roberta,sum,fb237_v2_ind,150,1000,80,3,0.697767,0.009218,0.7022,0.020247,0.568133,0.008997,0.5769,0.027973,0.5769,0.027973,0.7955,0.013718,0.907667,0.010971,0.583933,185.866667
