model,aggregation,version,k,lambda,bias,n_seeds,valid_mrr_mean,valid_mrr_std,test_mrr_mean,test_mrr_std,valid_acc_mean,valid_acc_std,test_acc_mean,test_acc_std,hits_1_mean,hits_1_std,hits_3_mean,hits_3_std,hits_10_mean,hits_10_std,train_acc_mean,train_time_mean
roberta,sum,fb237_v3_ind,175,10,80,3,0.787567,0.005637,0.777933,0.012371,0.673333,0.011369,0.659967,0.020943,0.659967,0.020943,0.884833,0.014569,0.959867,0.014624,0.900533,657.2
roberta,sum,fb237_v3_ind,100,5,96,3,0.787533,0.003911,0.780033,0.005947,0.676,0.003724,0.665667,0.009163,0.665667,0.009163,0.880267,0.009808,0.9606,0.00621,0.865433,398.366667
roberta,sum,fb237_v3_ind,75,10,96,3,0.787533,0.001617,0.774233,0.005871,0.6718,0.002851,0.658033,0.009416,0.658033,0.009416,0.877567,0.024265,0.957533,0.009201,0.871167,295.333333
roberta,sum,fb237_v3_ind,150,10,32,3,0.787167,0.002721,0.772167,0.00476,0.6718,0.004681,0.6469,0.010312,0.6469,0.010312,0.8879,0.014098,0.961333,0.01091,0.9285,574.733333
roberta,sum,fb237_v3_ind,175,5,80,3,0.787033,0.005729,0.7758,0.012124,0.671833,0.013368,0.6565,0.013165,0.6565,0.013165,0.8795,0.018841,0.958333,0.015613,0.8894,657.566667
roberta,sum,fb237_v3_ind,200,5,48,3,0.787033,0.008769,0.7686,0.008529,0.6725,0.012718,0.643867,0.014757,0.643867,0.014757,0.877967,0.015505,0.959033,0.006532,0.9156,738
roberta,sum,fb237_v3_ind,200,10,32,3,0.7864,0.003439,0.774933,0.003424,0.6695,0.007451,0.6492,0.016814,0.6492,0.016814,0.8898,0.017303,0.963633,0.008612,0.927667,713.066667
roberta,sum,fb237_v3_ind,150,10,48,3,0.786233,0.004823,0.772633,0.006574,0.668,0.008921,0.647667,0.012058,0.647667,0.012058,0.8837,0.00985,0.962133,0.008321,0.9284,554.566667
roberta,sum,fb237_v3_ind,100,10,80,3,0.786067,0.009431,0.781533,0.014518,0.673333,0.016157,0.668733,0.017665,0.668733,0.017665,0.878367,0.015308,0.955633,0.007613,0.862867,404.166667
roberta,sum,fb237_v3_ind,150,10,64,3,0.785833,0.003325,0.773633,0.002196,0.668333,0.009246,0.648867,0.013107,0.648867,0.013107,0.880633,0.008864,0.963633,0.012729,0.927767,570.166667
roberta,sum,fb237_v3_ind,125,10,96,3,0.785633,0.003137,0.778567,0.005273,0.667933,0.007101,0.6611,0.00815,0.6611,0.00815,0.884033,0.008159,0.957533,0.0102,0.8962,481.8
roberta,sum,fb237_v3_ind,50,10,80,3,0.785567,0.005046,0.7804,0.009715,0.6764,0.007031,0.666833,0.013808,0.666833,0.013808,0.8749,0.021245,0.957167,0.01272,0.853367,232.1
roberta,sum,fb237_v3_ind,200,10,16,3,0.785467,0.009113,0.776767,0.008003,0.669133,0.023291,0.6565,0.01737,0.6565,0.01737,0.8806,0.017087,0.9606,0.008839,0.908833,723.766667
roberta,sum,fb237_v3_ind,50,5,80,3,0.785433,0.007862,0.7757,0.009296,0.6787,0.010978,0.662233,0.003807,0.662233,0.003807,0.871467,0.024463,0.9556,0.014293,0.836433,232.266667
roberta,sum,fb237_v3_ind,100,1,96,3,0.785233,0.004332,0.777433,0.006584,0.6718,0.009443,0.6626,0.006851,0.6626,0.006851,0.8749,0.017821,0.957933,0.005008,0.866433,398.966667
roberta,sum,fb237_v3_ind,200,10,64,3,0.7852,0.004657,0.773933,0.003329,0.666433,0.001795,0.651133,0.009318,0.651133,0.009318,0.8848,0.015504,0.959467,0.009441,0.9268,724.1
roberta,sum,fb237_v3_ind,175,10,96,3,0.785133,0.005787,0.778767,0.005773,0.666067,0.00687,0.657633,0.014666,0.657633,0.014666,0.889433,0.015297,0.963633,0.010664,0.919767,654.633333
roberta,sum,fb237_v3_ind,200,5,80,3,0.785133,0.012205,0.774167,0.010293,0.667633,0.021606,0.652633,0.011092,0.652633,0.011092,0.884433,0.01133,0.956767,0.012546,0.9114,734.733333
roberta,sum,fb237_v3_ind,100,10,64,3,0.784867,0.003156,0.774033,0.005367,0.672133,0.001518,0.6569,0.014901,0.6569,0.014901,0.874133,0.004706,0.958667,0.005752,0.8775,402.133333
roberta,sum,fb237_v3_ind,150,5,80,3,0.784867,0.004539,0.7709,0.012573,0.6691,0.003143,0.647333,0.021211,0.647333,0.021211,0.882533,0.010515,0.9537,0.010379,0.917,587.2
roberta,sum,fb237_v3_ind,175,10,32,3,0.784667,0.004823,0.7716,0.003422,0.6672,0.002458,0.644967,0.005698,0.644967,0.005698,0.886767,0.015222,0.961733,0.012102,0.928333,651.3
roberta,sum,fb237_v3_ind,100,5,64,3,0.7846,0.003208,0.7727,0.006385,0.6756,0.004176,0.657267,0.01816,0.657267,0.01816,0.868,0.008347,0.956367,0.006087,0.864967,399.433333
roberta,sum,fb237_v3_ind,175,10,16,3,0.784467,0.000737,0.769833,0.005637,0.667567,0.006191,0.648833,0.019153,0.648833,0.019153,0.8791,0.012786,0.957533,0.013911,0.9176,635.4
roberta,sum,fb237_v3_ind,200,5,96,3,0.784233,0.00673,0.771967,0.007625,0.668333,0.010011,0.650333,0.011339,0.650333,0.011339,0.8745,0.007536,0.956,0.003704,0.9061,738.633333
roberta,sum,fb237_v3_ind,50,10,96,3,0.783833,0.007222,0.7825,0.00826,0.6764,0.012665,0.671033,0.007315,0.671033,0.007315,0.8753,0.009569,0.954867,0.00961,0.834333,232.533333
roberta,sum,fb237_v3_ind,100,5,80,3,0.783467,0.002354,0.776367,0.011632,0.6729,0.007987,0.661867,0.011552,0.661867,0.011552,0.874567,0.025328,0.9537,0.012619,0.853,402.2
roberta,sum,fb237_v3_ind,75,10,80,3,0.783133,0.006689,0.7731,0.011197,0.670633,0.019043,0.6534,0.015717,0.6534,0.015717,0.877567,0.01112,0.957133,0.009566,0.8857,301.866667
roberta,sum,fb237_v3_ind,125,10,48,3,0.782967,0.002579,0.772167,0.015627,0.6668,0.007882,0.6527,0.028109,0.6527,0.028109,0.877567,0.022155,0.9606,0.011564,0.899567,484.7
roberta,sum,fb237_v3_ind,200,5,32,3,0.7829,0.007795,0.7692,0.007255,0.669133,0.014646,0.649967,0.011452,0.649967,0.011452,0.869567,0.009393,0.9579,0.00824,0.904867,731.966667
roberta,sum,fb237_v3_ind,125,10,32,3,0.782867,0.002312,0.7733,0.002666,0.663333,0.004924,0.649567,0.007824,0.649567,0.007824,0.883333,0.013029,0.9644,0.013931,0.928733,474.533333
roberta,sum,fb237_v3_ind,125,1,80,3,0.7828,0.007134,0.768867,0.01064,0.674467,0.00196,0.6538,0.010064,0.6538,0.010064,0.863433,0.012214,0.9503,0.008575,0.861167,482.566667
roberta,sum,fb237_v3_ind,150,10,16,3,0.782733,0.00223,0.770533,0.00674,0.668733,0.007304,0.648067,0.014339,0.648067,0.014339,0.876833,0.019698,0.960967,0.014378,0.9076,556.4
roberta,sum,fb237_v3_ind,75,500,16,3,0.7827,0.0103,0.771533,0.004858,0.687167,0.012352,0.666033,0.003911,0.666033,0.003911,0.85,0.010501,0.9384,0.003874,0.706533,160.066667
roberta,sum,fb237_v3_ind,175,5,64,3,0.7827,0.004151,0.7643,0.009441,0.6718,0.0079,0.645433,0.016434,0.645433,0.016434,0.866867,0.005077,0.951033,0.005227,0.860867,651.966667
roberta,sum,fb237_v3_ind,50,10,64,3,0.782633,0.007353,0.777667,0.016062,0.6703,0.013082,0.663367,0.019543,0.663367,0.019543,0.874533,0.017562,0.955233,0.011501,0.854433,233.8
roberta,sum,fb237_v3_ind,175,500,16,3,0.782533,0.009727,0.772367,0.007289,0.687167,0.013552,0.667933,0.011329,0.667933,0.011329,0.854633,0.006293,0.938,0.005434,0.705233,347.266667
roberta,sum,fb237_v3_ind,175,1,96,3,0.782167,0.005179,0.775033,0.004536,0.668767,0.013279,0.659933,0.006326,0.659933,0.006326,0.8749,0.014839,0.9556,0.00739,0.866,652.333333
roberta,sum,fb237_v3_ind,75,10,64,3,0.7817,0.005851,0.774033,0.012109,0.6653,0.013139,0.656533,0.017996,0.656533,0.017996,0.872967,0.008301,0.9503,0.011069,0.8782,297.6
roberta,sum,fb237_v3_ind,75,5,80,3,0.7817,0.005302,0.768533,0.013208,0.6741,0.0105,0.652633,0.016774,0.652633,0.016774,0.863867,0.01078,0.9545,0.010938,0.848533,297.833333
roberta,sum,fb237_v3_ind,175,5,96,3,0.7816,0.009536,0.772133,0.011146,0.666867,0.020338,0.650733,0.015611,0.650733,0.015611,0.8814,0.007835,0.952167,0.010802,0.9023,652.4
roberta,sum,fb237_v3_ind,150,5,64,3,0.7816,0.002663,0.770767,0.008265,0.665633,0.003011,0.647333,0.012788,0.647333,0.012788,0.8814,0.013672,0.959033,0.013208,0.917867,568.1
roberta,sum,fb237_v3_ind,175,1,80,3,0.781333,0.004735,0.772267,0.005771,0.667567,0.008852,0.654167,0.012687,0.654167,0.012687,0.872967,0.012213,0.955233,0.010132,0.897933,657.466667
roberta,sum,fb237_v3_ind,50,5,96,3,0.781167,0.005816,0.7756,0.011001,0.674867,0.010352,0.664533,0.008632,0.664533,0.008632,0.869933,0.021371,0.948367,0.012127,0.8237,229.433333
roberta,sum,fb237_v3_ind,75,5,96,3,0.781167,0.004081,0.7748,0.01045,0.667967,0.002146,0.662233,0.009036,0.662233,0.009036,0.869933,0.021371,0.953333,0.009811,0.848867,267.066667
roberta,sum,fb237_v3_ind,125,5,48,3,0.781067,0.003646,0.7755,0.009297,0.6664,0.012111,0.660333,0.023969,0.660333,0.023969,0.8749,0.014964,0.956,0.011162,0.8899,478.3
roberta,sum,fb237_v3_ind,200,1,48,3,0.781067,0.005516,0.770133,0.011922,0.667133,0.014167,0.653467,0.020678,0.653467,0.020678,0.8684,0.008322,0.955633,0.002757,0.8907,735.766667
roberta,sum,fb237_v3_ind,150,5,48,3,0.781033,0.007229,0.768867,0.009655,0.662233,0.009985,0.643533,0.022929,0.643533,0.022929,0.882167,0.015146,0.959833,0.010401,0.929067,561.233333
roberta,sum,fb237_v3_ind,75,1,80,3,0.780967,0.000839,0.769867,0.010053,0.670233,0.002312,0.650733,0.012057,0.650733,0.012057,0.872233,0.009794,0.957933,0.008686,0.859767,300.733333
roberta,sum,fb237_v3_ind,125,10,16,3,0.780967,0.005947,0.767567,0.004239,0.667567,0.015567,0.645767,0.010957,0.645767,0.010957,0.877167,0.016805,0.957133,0.010431,0.918433,469.433333
roberta,sum,fb237_v3_ind,125,1,64,3,0.780967,0.000929,0.7614,0.016223,0.6764,0.009564,0.649633,0.020293,0.649633,0.020293,0.851233,0.013484,0.9453,0.004518,0.833233,484.7
roberta,sum,fb237_v3_ind,50,500,16,3,0.780833,0.014066,0.772167,0.003412,0.684867,0.017759,0.6687,0.005859,0.6687,0.005859,0.850033,0.003288,0.9434,0.002858,0.704433,121.766667
roberta,sum,fb237_v3_ind,150,5,32,3,0.780633,0.002318,0.7682,0.002364,0.6637,0.009535,0.6427,0.001908,0.6427,0.001908,0.882967,0.008303,0.957133,0.006612,0.929033,562.166667
roberta,sum,fb237_v3_ind,125,5,80,3,0.7805,0.003318,0.7714,0.007862,0.665633,0.004606,0.651133,0.010703,0.651133,0.010703,0.877567,0.008732,0.952967,0.008308,0.895767,479.2
roberta,sum,fb237_v3_ind,175,5,32,3,0.780267,0.002501,0.767533,0.010193,0.666467,0.012703,0.646533,0.012002,0.646533,0.012002,0.873367,0.010932,0.9522,0.007662,0.911067,649.8
roberta,sum,fb237_v3_ind,50,10,16,3,0.780133,0.01068,0.770233,0.01525,0.673733,0.013191,0.658333,0.013469,0.658333,0.013469,0.8638,0.024111,0.949133,0.015647,0.849633,234.1
roberta,sum,fb237_v3_ind,150,500,16,3,0.78,0.012641,0.768333,0.007156,0.6837,0.013672,0.662233,0.010219,0.662233,0.010219,0.849667,0.001986,0.9407,0.00467,0.705,314.5
roberta,sum,fb237_v3_ind,75,5,48,3,0.7798,0.006727,0.766167,0.006453,0.6649,0.004431,0.645033,0.012788,0.645033,0.012788,0.873367,0.008608,0.957533,0.006972,0.883733,300.633333
roberta,sum,fb237_v3_ind,75,10,48,3,0.779733,0.005953,0.764333,0.003889,0.661433,0.008812,0.640767,0.004368,0.640767,0.004368,0.8722,0.012348,0.957533,0.009201,0.8881,299.8
roberta,sum,fb237_v3_ind,175,5,48,3,0.779633,0.005615,0.7732,0.008815,0.663,0.014272,0.654567,0.012148,0.654567,0.012148,0.877967,0.006809,0.952567,0.005139,0.8938,649.666667
roberta,sum,fb237_v3_ind,125,500,16,3,0.7796,0.013663,0.767467,0.001115,0.682967,0.017505,0.661433,0.002503,0.661433,0.002503,0.8485,0.002553,0.9407,0.005356,0.704633,263.766667
roberta,sum,fb237_v3_ind,200,5,64,3,0.779567,0.005908,0.7695,0.008407,0.662233,0.005415,0.648833,0.014954,0.648833,0.014954,0.8749,0.020366,0.9556,0.015022,0.9023,730.2
roberta,sum,fb237_v3_ind,150,5,16,3,0.7795,0.004045,0.765967,0.007242,0.669833,0.0094,0.646167,0.016626,0.646167,0.016626,0.8703,0.018793,0.955967,0.011585,0.905967,558.433333
roberta,sum,fb237_v3_ind,100,500,16,3,0.779367,0.010755,0.771967,0.000493,0.680267,0.010738,0.6668,0.004951,0.6668,0.004951,0.8554,0.006332,0.941467,0.00365,0.704233,215.733333
roberta,sum,fb237_v3_ind,200,500,16,3,0.779233,0.009828,0.768867,0.004868,0.682167,0.01117,0.663767,0.006198,0.663767,0.006198,0.847,0.003551,0.941433,0.002359,0.702333,414.233333
roberta,sum,fb237_v3_ind,75,10,32,3,0.779167,0.004801,0.767267,0.006217,0.658767,0.010961,0.6454,0.01683,0.6454,0.01683,0.870667,0.00917,0.954467,0.008069,0.9155,296.666667
roberta,sum,fb237_v3_ind,50,10,32,3,0.779133,0.006058,0.7647,0.01065,0.668333,0.004907,0.648433,0.007251,0.648433,0.007251,0.8684,0.014007,0.951033,0.017067,0.852433,234.266667
roberta,sum,fb237_v3_ind,200,1,80,3,0.7791,0.013229,0.773333,0.010418,0.666833,0.017551,0.6561,0.013057,0.6561,0.013057,0.8707,0.015052,0.9564,0.00911,0.878933,739.833333
roberta,sum,fb237_v3_ind,200,1,96,3,0.779033,0.007782,0.770533,0.005312,0.659933,0.01116,0.649967,0.0055,0.649967,0.0055,0.873733,0.006603,0.954467,0.003742,0.895533,727.333333
roberta,sum,fb237_v3_ind,175,1,64,3,0.778933,0.007935,0.759467,0.008616,0.6703,0.020685,0.6446,0.012871,0.6446,0.012871,0.854667,0.006181,0.944933,0.003301,0.871933,661.966667
roberta,sum,fb237_v3_ind,125,5,96,3,0.778867,0.003201,0.775,0.004603,0.6626,0.007422,0.6595,0.006092,0.6595,0.006092,0.8707,0.004458,0.957167,0.003686,0.876733,485
roberta,sum,fb237_v3_ind,150,1,80,3,0.778767,0.004661,0.773667,0.013543,0.663733,0.009929,0.656867,0.019003,0.656867,0.019003,0.876033,0.011908,0.951767,0.010351,0.883133,590.133333
roberta,sum,fb237_v3_ind,100,10,32,3,0.7787,0.001179,0.771933,0.005727,0.662567,0.008796,0.650767,0.010027,0.650767,0.010027,0.878733,0.007705,0.9545,0.005704,0.909733,396.8
roberta,sum,fb237_v3_ind,100,1,80,3,0.7787,0.009881,0.766867,0.012133,0.664567,0.015151,0.647667,0.010836,0.647667,0.010836,0.8703,0.018915,0.9545,0.014729,0.872633,400.8
roberta,sum,fb237_v3_ind,75,10,16,3,0.778667,0.003855,0.768733,0.004835,0.6653,0.010068,0.6488,0.004807,0.6488,0.004807,0.872633,0.008864,0.955267,0.011039,0.9095,299.066667
roberta,sum,fb237_v3_ind,175,5,16,3,0.7786,0.002193,0.764567,0.007736,0.660633,0.010893,0.640433,0.014215,0.640433,0.014215,0.874133,0.010265,0.952933,0.012454,0.9132,650.933333
roberta,sum,fb237_v3_ind,175,1,16,3,0.778267,0.004588,0.764467,0.002454,0.6714,0.003651,0.648433,0.00616,0.648433,0.00616,0.862633,0.0052,0.947567,0.005412,0.8584,635
roberta,sum,fb237_v3_ind,150,5,96,3,0.778,0.005032,0.771933,0.004429,0.660267,0.005152,0.650367,0.011352,0.650367,0.011352,0.882933,0.013994,0.959833,0.009903,0.916167,583.766667
roberta,sum,fb237_v3_ind,50,10,48,3,0.777867,0.008753,0.772833,0.007177,0.664933,0.015036,0.656433,0.007522,0.656433,0.007522,0.8722,0.013939,0.957933,0.00522,0.847333,234.733333
roberta,sum,fb237_v3_ind,200,1,32,3,0.777867,0.015573,0.7669,0.016493,0.665367,0.030087,0.649633,0.025692,0.649633,0.025692,0.869933,0.009864,0.949133,0.0087,0.887067,727.5
roberta,sum,fb237_v3_ind,75,5,64,3,0.777767,0.000473,0.769233,0.00125,0.6645,0.005074,0.654167,0.008541,0.654167,0.008541,0.865,0.011918,0.9503,0.007363,0.8565,295.6
roberta,sum,fb237_v3_ind,50,1,80,3,0.777767,0.008305,0.764567,0.012908,0.667233,0.012794,0.649567,0.009036,0.649567,0.009036,0.855,0.022811,0.9484,0.018698,0.823067,238
roberta,sum,fb237_v3_ind,50,1,96,3,0.7775,0.007535,0.772933,0.010609,0.668367,0.010479,0.661833,0.007976,0.661833,0.007976,0.867633,0.018671,0.9472,0.015016,0.834533,235.466667
roberta,sum,fb237_v3_ind,150,1,96,3,0.777433,0.00135,0.7719,0.00347,0.667967,0.003653,0.6599,0.00573,0.6599,0.00573,0.864967,0.008488,0.948333,0.002873,0.866433,581.966667
roberta,sum,fb237_v3_ind,125,1,96,3,0.777333,0.007301,0.769167,0.010992,0.662967,0.00223,0.6557,0.024935,0.6557,0.024935,0.866467,0.007786,0.952167,0.004325,0.873667,486.033333
roberta,sum,fb237_v3_ind,125,5,32,3,0.777333,0.003296,0.767533,0.004179,0.6607,0.011101,0.645767,0.010289,0.645767,0.010289,0.868767,0.004834,0.9564,0.006963,0.921033,474.4
roberta,sum,fb237_v3_ind,100,10,16,3,0.777233,0.001795,0.770433,0.013445,0.659533,0.008228,0.653467,0.023855,0.653467,0.023855,0.8711,0.010116,0.9541,0.009838,0.913133,394.633333
roberta,sum,fb237_v3_ind,100,5,48,3,0.776533,0.004252,0.769333,0.010588,0.657633,0.012018,0.646533,0.01419,0.646533,0.01419,0.876067,0.01057,0.9583,0.011162,0.9131,394.133333
roberta,sum,fb237_v3_ind,175,1000,96,3,0.775633,0.013779,0.7691,0.004912,0.6745,0.017047,0.665667,0.008177,0.665667,0.008177,0.8466,0.005231,0.935333,0.002194,0.6949,496.266667
roberta,sum,fb237_v3_ind,200,1,64,3,0.7755,0.002784,0.762,0.010607,0.6618,0.001778,0.640833,0.016434,0.640833,0.016434,0.864967,0.017135,0.9518,0.011337,0.890033,733.933333
roberta,sum,fb237_v3_ind,100,5,32,3,0.775367,0.004583,0.764133,0.008834,0.6576,0.008418,0.645367,0.014967,0.645367,0.014967,0.866867,0.005573,0.951433,0.00851,0.905533,394.166667
roberta,sum,fb237_v3_ind,50,5,48,3,0.775267,0.010184,0.767967,0.007553,0.6626,0.015945,0.6534,0.004807,0.6534,0.004807,0.863433,0.017523,0.952567,0.004725,0.8504,233.233333
roberta,sum,fb237_v3_ind,150,1,48,3,0.775267,0.009338,0.7591,0.01715,0.6603,0.015221,0.636633,0.023358,0.636633,0.023358,0.859633,0.023831,0.949467,0.013923,0.892733,562.866667
roberta,sum,fb237_v3_ind,75,1,64,3,0.775067,0.010488,0.767967,0.010259,0.659567,0.014755,0.65,0.01683,0.65,0.01683,0.8684,0.020103,0.952933,0.0141,0.848167,296.966667
roberta,sum,fb237_v3_ind,50,5,64,3,0.774767,0.007259,0.769933,0.015401,0.6603,0.015962,0.653833,0.01509,0.653833,0.01509,0.8707,0.020134,0.9537,0.012101,0.8547,232.2
roberta,sum,fb237_v3_ind,200,5,16,3,0.7746,0.004814,0.767533,0.004922,0.654967,0.014187,0.644233,0.0104,0.644233,0.0104,0.8749,0.011087,0.952567,0.012629,0.9289,711.933333
roberta,sum,fb237_v3_ind,125,1,48,3,0.774567,0.009251,0.768233,0.015937,0.6618,0.012804,0.651167,0.022951,0.651167,0.022951,0.867667,0.020081,0.953333,0.008011,0.8752,478
roberta,sum,fb237_v3_ind,150,1000,96,3,0.774267,0.009336,0.7681,0.006802,0.6737,0.010219,0.663767,0.009817,0.663767,0.009817,0.849667,0.006481,0.935333,0.000666,0.695167,442.966667
roberta,sum,fb237_v3_ind,100,1000,96,3,0.774067,0.009441,0.766933,0.007681,0.674467,0.010159,0.663733,0.008128,0.663733,0.008128,0.8424,0.009478,0.9323,0.003905,0.6914,297.166667
roberta,sum,fb237_v3_ind,75,1000,96,3,0.7738,0.013292,0.767067,0.006838,0.673733,0.015743,0.661433,0.008128,0.661433,0.008128,0.8462,0.007451,0.935333,0.000666,0.693133,223.666667
roberta,sum,fb237_v3_ind,200,1000,96,3,0.773333,0.015407,0.7669,0.00511,0.6722,0.017916,0.661833,0.007742,0.661833,0.007742,0.850433,0.004579,0.9315,0.003764,0.690733,544.6
roberta,sum,fb237_v3_ind,50,5,16,3,0.772833,0.012133,0.763867,0.023454,0.668367,0.016561,0.653433,0.024686,0.653433,0.024686,0.856167,0.027824,0.9411,0.01721,0.839867,234.933333
roberta,sum,fb237_v3_ind,125,1000,96,3,0.772733,0.012803,0.765833,0.004384,0.671,0.014601,0.6607,0.006564,0.6607,0.006564,0.8462,0.00148,0.935333,0.002639,0.690633,358.1
roberta,sum,fb237_v3_ind,100,1,48,3,0.7726,0.007211,0.7577,0.008002,0.661033,0.005284,0.638833,0.000929,0.638833,0.000929,0.855767,0.016251,0.9514,0.009918,0.855233,396.433333
roberta,sum,fb237_v3_ind,75,5,32,3,0.7722,0.006798,0.7611,0.007954,0.654933,0.014666,0.635833,0.009646,0.635833,0.009646,0.871833,0.009611,0.9495,0.006963,0.897967,297.633333
roberta,sum,fb237_v3_ind,75,5,16,3,0.772067,0.007651,0.760367,0.011179,0.659533,0.01097,0.640433,0.014948,0.640433,0.014948,0.862267,0.015134,0.948733,0.010258,0.8951,298.066667
roberta,sum,fb237_v3_ind,175,1,32,3,0.772033,0.008522,0.762533,0.004676,0.6572,0.004543,0.6423,0.012211,0.6423,0.012211,0.868767,0.008573,0.9484,0.003995,0.902867,655.566667
roberta,sum,fb237_v3_ind,125,5,16,3,0.772033,0.00791,0.762467,0.004917,0.652633,0.018901,0.640033,0.011011,0.640033,0.011011,0.866467,0.0179,0.955267,0.011647,0.929067,468
roberta,sum,fb237_v3_ind,50,1,48,3,0.771967,0.007321,0.765433,0.006269,0.661067,0.01006,0.652267,0.0044,0.652267,0.0044,0.859233,0.012227,0.950633,0.003121,0.8522,237
roberta,sum,fb237_v3_ind,175,1,48,3,0.771967,0.00738,0.752767,0.005742,0.6607,0.007203,0.6297,0.002623,0.6297,0.002623,0.8573,0.01051,0.942967,0.009739,0.8965,651.2
roberta,sum,fb237_v3_ind,175,1000,80,3,0.771833,0.01394,0.7596,0.00819,0.669533,0.015262,0.650733,0.011802,0.650733,0.011802,0.8424,0.004857,0.931867,0.001804,0.6891,481.1
roberta,sum,fb237_v3_ind,50,1,64,3,0.771767,0.007859,0.766733,0.019398,0.657233,0.010462,0.650033,0.02241,0.650033,0.02241,0.8684,0.023197,0.9491,0.014988,0.8573,236.966667
roberta,sum,fb237_v3_ind,150,1,16,3,0.771667,0.004734,0.7571,0.006509,0.6599,0.006065,0.639267,0.004717,0.639267,0.004717,0.8573,0.013066,0.9468,0.009441,0.8716,558.433333
roberta,sum,fb237_v3_ind,100,1,64,3,0.770767,0.000929,0.7592,0.007087,0.6599,0.010376,0.643067,0.011609,0.643067,0.011609,0.8577,0.01304,0.948367,0.013923,0.871,399.033333
roberta,sum,fb237_v3_ind,100,1,32,3,0.770467,0.005133,0.766567,0.009722,0.6557,0.009959,0.6561,0.010971,0.6561,0.010971,0.860767,0.00984,0.946867,0.00713,0.8695,386.6
roberta,sum,fb237_v3_ind,50,1000,96,3,0.770333,0.01125,0.767767,0.008488,0.668367,0.012014,0.6634,0.012131,0.6634,0.012131,0.847,0.006555,0.937633,0.00138,0.690233,166.2
roberta,sum,fb237_v3_ind,50,5,32,3,0.770267,0.009684,0.7551,0.010848,0.656867,0.009143,0.635833,0.010458,0.635833,0.010458,0.858067,0.013951,0.941067,0.013848,0.8541,232.033333
roberta,sum,fb237_v3_ind,75,1,96,3,0.7701,0.005587,0.770033,0.015051,0.652633,0.012254,0.654233,0.016599,0.654233,0.016599,0.865367,0.020247,0.952933,0.006405,0.868667,267.333333
roberta,sum,fb237_v3_ind,150,1,64,3,0.770067,0.001365,0.764367,0.007537,0.653767,0.004027,0.643867,0.017759,0.643867,0.017759,0.869167,0.004717,0.9522,0.00692,0.8923,569.3
roberta,sum,fb237_v3_ind,100,5,16,3,0.7698,0.003318,0.762867,0.007587,0.656867,0.010803,0.648833,0.013742,0.648833,0.013742,0.860733,0.002804,0.941467,0.003235,0.900367,391.4
roberta,sum,fb237_v3_ind,125,1,32,3,0.769467,0.00638,0.759433,0.02383,0.655267,0.009053,0.646567,0.029762,0.646567,0.029762,0.8493,0.031163,0.944167,0.016171,0.861333,481.233333
roberta,sum,fb237_v3_ind,150,1000,80,3,0.769333,0.014889,0.761933,0.006127,0.668333,0.01594,0.6542,0.007255,0.6542,0.007255,0.843933,0.007711,0.9319,0.002621,0.6877,421.5
roberta,sum,fb237_v3_ind,150,1,32,3,0.769333,0.007679,0.755833,0.015751,0.653333,0.011173,0.6366,0.020499,0.6366,0.020499,0.856933,0.011243,0.947633,0.008458,0.896833,564.9
roberta,sum,fb237_v3_ind,125,1,16,3,0.768733,0.012158,0.757267,0.011558,0.6561,0.018743,0.639267,0.010439,0.639267,0.010439,0.853467,0.010086,0.943,0.012731,0.890433,453.8
roberta,sum,fb237_v3_ind,75,1000,80,3,0.768167,0.012044,0.7642,0.005782,0.666433,0.014625,0.661467,0.007382,0.661467,0.007382,0.8397,0.005951,0.93,0.0009,0.687033,213.5
roberta,sum,fb237_v3_ind,125,1000,80,3,0.767867,0.014068,0.762567,0.007321,0.666467,0.0157,0.6568,0.010735,0.6568,0.010735,0.843567,0.004796,0.9304,0.00239,0.684833,341.6
roberta,sum,fb237_v3_ind,50,1000,80,3,0.766967,0.014888,0.759733,0.006661,0.664133,0.015848,0.6534,0.009597,0.6534,0.009597,0.839367,0.007123,0.930367,0.000907,0.684067,157.133333
roberta,sum,fb237_v3_ind,100,1000,80,3,0.7667,0.013134,0.761667,0.009393,0.663,0.015451,0.656867,0.012868,0.656867,0.012868,0.840867,0.006165,0.930767,0.001498,0.683433,284.1
roberta,sum,fb237_v3_ind,50,1,32,3,0.765067,0.010858,0.752433,0.007506,0.6511,0.0119,0.6324,0.011342,0.6324,0.011342,0.8527,0.011704,0.939533,0.012186,0.836233,234.4
roberta,sum,fb237_v3_ind,200,1000,80,3,0.764467,0.017439,0.760933,0.004576,0.6615,0.022895,0.654533,0.005064,0.654533,0.005064,0.8439,0.003936,0.932267,0.001222,0.6843,525.5
roberta,sum,fb237_v3_ind,75,1,48,3,0.7641,0.007515,0.752333,0.006951,0.647667,0.01245,0.6316,0.010868,0.6316,0.010868,0.8565,0.025992,0.946433,0.010414,0.8703,299.8
roberta,sum,fb237_v3_ind,200,1,16,3,0.763567,0.012036,0.7543,0.010489,0.650367,0.021058,0.633533,0.013467,0.633533,0.013467,0.856933,0.011314,0.944533,0.006352,0.8895,732.633333
roberta,sum,fb237_v3_ind,50,1,16,3,0.763467,0.011404,0.7552,0.022606,0.651867,0.014165,0.6404,0.027564,0.6404,0.027564,0.849667,0.02474,0.937633,0.016651,0.851933,239.533333
