model,aggregation,version,k,lambda,bias,n_seeds,valid_mrr_mean,valid_mrr_std,test_mrr_mean,test_mrr_std,valid_acc_mean,valid_acc_std,test_acc_mean,test_acc_std,hits_1_mean,hits_1_std,hits_3_mean,hits_3_std,hits_10_mean,hits_10_std,train_acc_mean,train_time_mean
qwen,sum,fb237_v2_ind,75,500,64,3,0.7813,0.001375,0.772333,0.013502,0.662133,0.005173,0.6486,0.014216,0.6486,0.014216,0.876333,0.024124,0.9567,0.003504,0.691667,129.2
qwen,sum,fb237_v2_ind,50,500,64,3,0.781267,0.004823,0.7723,0.015004,0.6614,0.012002,0.648567,0.018679,0.648567,0.018679,0.874967,0.022407,0.954567,0.002984,0.687733,97.566667
qwen,sum,fb237_v2_ind,200,5,96,3,0.7843,0.008345,0.772267,0.006824,0.645667,0.011859,0.627333,0.013295,0.627333,0.013295,0.9021,0.003651,0.9674,0.008459,0.9143,423.766667
qwen,sum,fb237_v2_ind,125,5,48,3,0.776767,0.009047,0.772267,0.009088,0.6392,0.015297,0.6294,0.020617,0.6294,0.020617,0.903533,0.005599,0.966633,0.007653,0.9143,276.233333
qwen,sum,fb237_v2_ind,150,5,96,3,0.7826,0.010941,0.772133,0.008937,0.640633,0.017743,0.6238,0.017166,0.6238,0.017166,0.9092,0.007374,0.9688,0.0031,0.9143,333.833333
qwen,sum,fb237_v2_ind,125,5,32,3,0.781833,0.012113,0.772133,0.007333,0.642067,0.019324,0.6294,0.016968,0.6294,0.016968,0.9049,0.002402,0.968067,0.003694,0.9143,276.033333
qwen,sum,fb237_v2_ind,175,500,64,3,0.781633,0.002023,0.771967,0.016211,0.662133,0.007106,0.647833,0.02356,0.647833,0.02356,0.8728,0.023321,0.9574,0.004168,0.689233,258.733333
qwen,sum,fb237_v2_ind,50,10,64,3,0.781433,0.010356,0.771867,0.016759,0.652867,0.009548,0.639433,0.02105,0.639433,0.02105,0.889167,0.016756,0.963033,0.018433,0.8693,132.633333
qwen,sum,fb237_v2_ind,125,10,32,3,0.7797,0.010523,0.771867,0.010803,0.6378,0.020132,0.624467,0.021544,0.624467,0.021544,0.908433,0.00171,0.969467,0.004528,0.914067,274.3
qwen,sum,fb237_v2_ind,125,10,64,3,0.786067,0.009469,0.7718,0.013551,0.6478,0.013338,0.6223,0.026062,0.6223,0.026062,0.910567,0.000961,0.970167,0.005992,0.913967,276.133333
qwen,sum,fb237_v2_ind,100,10,48,3,0.782367,0.010551,0.7718,0.013715,0.645633,0.015237,0.631467,0.024142,0.631467,0.024142,0.9,0.006696,0.969467,0.005587,0.908633,230.466667
qwen,sum,fb237_v2_ind,100,5,80,3,0.772067,0.006331,0.7717,0.008374,0.6286,0.008577,0.627967,0.01973,0.627967,0.01973,0.9042,0.003651,0.9716,0.003601,0.9143,232.333333
qwen,sum,fb237_v2_ind,100,10,32,3,0.778533,0.01216,0.7713,0.006929,0.635567,0.020508,0.623767,0.014098,0.623767,0.014098,0.909167,0.004876,0.970933,0.004105,0.914133,228.366667
qwen,sum,fb237_v2_ind,200,500,64,3,0.786167,0.003819,0.7712,0.015719,0.668533,0.00975,0.6471,0.021049,0.6471,0.021049,0.875633,0.022239,0.957367,0.004193,0.694567,323.866667
qwen,sum,fb237_v2_ind,100,5,96,3,0.7776,0.009564,0.771133,0.011528,0.6364,0.012865,0.632967,0.012816,0.632967,0.012816,0.895567,0.012,0.964467,0.014151,0.9091,233
qwen,sum,fb237_v2_ind,75,10,80,3,0.7824,0.012601,0.770733,0.015648,0.642767,0.019607,0.624333,0.028851,0.624333,0.028851,0.9035,0.002488,0.970167,0.005686,0.9142,184.4
qwen,sum,fb237_v2_ind,175,1,32,3,0.768667,0.01814,0.770667,0.004992,0.624967,0.025039,0.630133,0.017899,0.630133,0.017899,0.8979,0.013796,0.9659,0.009897,0.9143,372.366667
qwen,sum,fb237_v2_ind,200,5,48,3,0.786367,0.01939,0.770633,0.012505,0.6548,0.030969,0.629367,0.021752,0.629367,0.021752,0.899933,0.005934,0.9645,0.005503,0.913667,421.633333
qwen,sum,fb237_v2_ind,175,5,48,3,0.7794,0.011401,0.770633,0.008615,0.6421,0.018001,0.627967,0.01944,0.627967,0.01944,0.9007,0.005603,0.9631,0.009802,0.9143,378.766667
qwen,sum,fb237_v2_ind,125,10,16,3,0.7831,0.012045,0.7705,0.014808,0.6464,0.015855,0.6258,0.026972,0.6258,0.026972,0.904167,0.006562,0.962367,0.004801,0.913833,273.433333
qwen,sum,fb237_v2_ind,150,5,48,3,0.777467,0.009485,0.7705,0.008143,0.639933,0.017214,0.6301,0.021382,0.6301,0.021382,0.8979,0.009802,0.9617,0.008161,0.896833,319.8
qwen,sum,fb237_v2_ind,150,500,64,3,0.786933,0.002421,0.770367,0.015128,0.670767,0.004839,0.647867,0.016738,0.647867,0.016738,0.870667,0.022895,0.956667,0.005934,0.694433,233.333333
qwen,sum,fb237_v2_ind,100,5,64,3,0.7792,0.012045,0.770033,0.011515,0.639967,0.015908,0.6244,0.020585,0.6244,0.020585,0.902067,0.000862,0.968067,0.007317,0.9143,231.633333
qwen,sum,fb237_v2_ind,100,10,64,3,0.779567,0.011658,0.769967,0.013405,0.637733,0.020281,0.6258,0.025878,0.6258,0.025878,0.901333,0.005658,0.966667,0.004899,0.914067,228.2
qwen,sum,fb237_v2_ind,100,500,64,3,0.786467,0.000551,0.7699,0.012016,0.6693,0.004716,0.645767,0.016164,0.645767,0.016164,0.874967,0.017709,0.956667,0.006615,0.691733,166.066667
qwen,sum,fb237_v2_ind,175,10,16,3,0.777533,0.015837,0.7694,0.01085,0.633467,0.027054,0.626567,0.020871,0.626567,0.020871,0.900667,0.006865,0.965967,0.006113,0.9139,369.233333
qwen,sum,fb237_v2_ind,75,10,64,3,0.7811,0.012481,0.769267,0.013243,0.643467,0.017257,0.623,0.022678,0.623,0.022678,0.902067,0.004786,0.968033,0.006612,0.913533,180.933333
qwen,sum,fb237_v2_ind,100,1,80,3,0.765267,0.015525,0.768533,0.01688,0.6287,0.022122,0.630733,0.027804,0.630733,0.027804,0.890667,0.007414,0.965267,0.004007,0.891267,230.966667
qwen,sum,fb237_v2_ind,100,10,16,3,0.7753,0.008089,0.767733,0.005273,0.6307,0.012775,0.623067,0.008173,0.623067,0.008173,0.900633,0.00541,0.965233,0.002836,0.9135,226.6
qwen,sum,fb237_v2_ind,175,5,96,3,0.781367,0.010232,0.767467,0.014344,0.6413,0.015297,0.619467,0.02332,0.619467,0.02332,0.904167,0.005888,0.967333,0.007716,0.9142,376.866667
qwen,sum,fb237_v2_ind,125,5,64,3,0.780267,0.009547,0.767467,0.01204,0.639233,0.010745,0.6223,0.024094,0.6223,0.024094,0.902067,0.007333,0.9659,0.005943,0.9143,273.266667
qwen,sum,fb237_v2_ind,125,1,48,3,0.765533,0.008914,0.767467,0.011575,0.632267,0.014135,0.6402,0.01802,0.6402,0.01802,0.877233,0.00335,0.954567,0.006683,0.858167,278.266667
qwen,sum,fb237_v2_ind,75,10,48,3,0.782833,0.011697,0.7672,0.013313,0.644933,0.021193,0.621533,0.027136,0.621533,0.027136,0.9006,0.010381,0.966667,0.002055,0.914233,184.566667
qwen,sum,fb237_v2_ind,125,5,80,3,0.7797,0.012745,0.766867,0.014229,0.640633,0.021252,0.620167,0.023834,0.620167,0.023834,0.9014,0.004571,0.970133,0.007739,0.9143,274.966667
qwen,sum,fb237_v2_ind,150,5,32,3,0.779667,0.01157,0.766567,0.009916,0.639233,0.020295,0.6182,0.01355,0.6182,0.01355,0.898633,0.013868,0.967367,0.006108,0.9127,331.7
qwen,sum,fb237_v2_ind,75,5,96,3,0.7773,0.005546,0.766567,0.025302,0.6444,0.014901,0.625733,0.05082,0.625733,0.05082,0.895667,0.003101,0.964533,0.003057,0.892767,182.333333
qwen,sum,fb237_v2_ind,125,5,96,3,0.784767,0.00875,0.7663,0.01425,0.6529,0.018927,0.627167,0.03228,0.627167,0.03228,0.887933,0.032089,0.965233,0.00132,0.8821,281.866667
qwen,sum,fb237_v2_ind,50,5,80,3,0.777667,0.012502,0.7661,0.005268,0.637733,0.018887,0.626633,0.010103,0.626633,0.010103,0.8907,0.004176,0.958867,0.002857,0.894433,130.6
qwen,sum,fb237_v2_ind,200,1,32,3,0.771033,0.011585,0.766067,0.010775,0.6285,0.021245,0.620133,0.024248,0.620133,0.024248,0.9007,0.009619,0.965867,0.01091,0.9143,419.966667
qwen,sum,fb237_v2_ind,175,500,48,3,0.774733,0.004606,0.766,0.015769,0.652833,0.013052,0.642167,0.02246,0.642167,0.02246,0.8714,0.020591,0.951,0.004629,0.6801,243.766667
qwen,sum,fb237_v2_ind,100,500,48,3,0.771933,0.001904,0.765867,0.019505,0.649333,0.007057,0.6414,0.02932,0.6414,0.02932,0.8728,0.022865,0.949567,0.006788,0.676733,151.566667
qwen,sum,fb237_v2_ind,50,10,32,3,0.774633,0.010194,0.765767,0.00408,0.637833,0.013816,0.620933,0.014086,0.620933,0.014086,0.897833,0.017238,0.965967,0.001986,0.881933,132.466667
qwen,sum,fb237_v2_ind,200,5,64,3,0.781767,0.008609,0.765567,0.016751,0.6456,0.01498,0.618,0.031788,0.618,0.031788,0.899367,0.018521,0.9645,0.004875,0.914133,423.7
qwen,sum,fb237_v2_ind,50,10,48,3,0.773733,0.016677,0.765467,0.007915,0.640033,0.031303,0.622333,0.018393,0.622333,0.018393,0.894267,0.010442,0.960267,0.00491,0.889667,134.466667
qwen,sum,fb237_v2_ind,150,500,48,3,0.774033,0.0057,0.765433,0.013106,0.652867,0.012124,0.640767,0.017385,0.640767,0.017385,0.87,0.016579,0.950267,0.008549,0.678833,216.7
qwen,sum,fb237_v2_ind,125,5,16,3,0.773933,0.012681,0.765333,0.016224,0.6356,0.018458,0.6251,0.024391,0.6251,0.024391,0.8935,0.005651,0.965167,0.01419,0.912467,274.466667
qwen,sum,fb237_v2_ind,100,5,48,3,0.779433,0.0081,0.765,0.013137,0.641333,0.013608,0.6208,0.028673,0.6208,0.028673,0.896433,0.004081,0.962333,0.006865,0.9143,231.9
qwen,sum,fb237_v2_ind,200,5,32,3,0.780567,0.014949,0.7645,0.012214,0.641333,0.021147,0.614467,0.026442,0.614467,0.026442,0.899967,0.006401,0.966667,0.004899,0.9143,416.266667
qwen,sum,fb237_v2_ind,100,5,16,3,0.770167,0.008374,0.764467,0.011173,0.6292,0.020897,0.6208,0.026367,0.6208,0.026367,0.896433,0.00491,0.9638,0.002425,0.8957,226.533333
qwen,sum,fb237_v2_ind,175,1,64,3,0.7706,0.008676,0.7644,0.010834,0.629233,0.013293,0.618067,0.018415,0.618067,0.018415,0.900667,0.00379,0.960967,0.007925,0.9143,376.9
qwen,sum,fb237_v2_ind,175,5,16,3,0.773267,0.021287,0.764367,0.012241,0.6277,0.034534,0.618733,0.024455,0.618733,0.024455,0.8943,0.003451,0.965933,0.000451,0.9143,365.8
qwen,sum,fb237_v2_ind,100,5,32,3,0.7748,0.014388,0.764333,0.013835,0.634167,0.02767,0.6152,0.023681,0.6152,0.023681,0.901367,0.006058,0.9645,0.007702,0.9143,228.3
qwen,sum,fb237_v2_ind,175,1,80,3,0.767667,0.012882,0.764167,0.010057,0.622267,0.018541,0.620933,0.020278,0.620933,0.020278,0.892933,0.010955,0.966633,0.006795,0.9143,376.533333
qwen,sum,fb237_v2_ind,200,5,16,3,0.773467,0.016707,0.764,0.015205,0.6306,0.029427,0.619367,0.031106,0.619367,0.031106,0.899967,0.002732,0.963833,0.007505,0.9143,416.8
qwen,sum,fb237_v2_ind,200,1,96,3,0.774967,0.003053,0.7638,0.012669,0.635767,0.002259,0.626,0.01956,0.626,0.01956,0.8949,0.01555,0.9631,0.004518,0.887633,432.633333
qwen,sum,fb237_v2_ind,200,500,48,3,0.7735,0.002166,0.763567,0.017209,0.652867,0.005823,0.637167,0.025479,0.637167,0.025479,0.867867,0.018208,0.9496,0.006264,0.6801,290.5
qwen,sum,fb237_v2_ind,75,500,48,3,0.7728,0.002858,0.7635,0.014671,0.6493,0.00769,0.636467,0.019635,0.636467,0.019635,0.87,0.018591,0.953867,0.001779,0.680433,119.966667
qwen,sum,fb237_v2_ind,75,5,32,3,0.772867,0.010072,0.763467,0.014908,0.636467,0.015332,0.620067,0.029623,0.620067,0.029623,0.8914,0.018661,0.9631,0.00627,0.896033,180.233333
qwen,sum,fb237_v2_ind,125,500,48,3,0.773367,0.003646,0.763367,0.021908,0.652133,0.004163,0.6392,0.031741,0.6392,0.031741,0.868567,0.019258,0.951733,0.003853,0.6741,183.666667
qwen,sum,fb237_v2_ind,75,1,96,3,0.770833,0.011046,0.7631,0.012934,0.640833,0.018164,0.6259,0.02137,0.6259,0.02137,0.885767,0.004829,0.956,0.00775,0.890033,183.266667
qwen,sum,fb237_v2_ind,200,1,48,3,0.7726,0.010729,0.763033,0.012162,0.6378,0.011001,0.625167,0.01333,0.625167,0.01333,0.886433,0.003258,0.964467,0.008958,0.9001,423.1
qwen,sum,fb237_v2_ind,150,1,48,3,0.773,0.010243,0.762833,0.010462,0.638533,0.010398,0.627967,0.020234,0.627967,0.020234,0.882867,0.006232,0.952433,0.008129,0.8596,322.866667
qwen,sum,fb237_v2_ind,200,10,16,3,0.775167,0.013717,0.762733,0.012588,0.636333,0.021252,0.6159,0.022001,0.6159,0.022001,0.8929,0.0057,0.961633,0.007814,0.9127,412.233333
qwen,sum,fb237_v2_ind,100,1,96,3,0.766367,0.010564,0.7627,0.010245,0.6257,0.013827,0.620933,0.014919,0.620933,0.014919,0.890633,0.009989,0.9567,0.003629,0.898033,233.333333
qwen,sum,fb237_v2_ind,50,5,96,3,0.775567,0.006447,0.762567,0.008696,0.635667,0.009834,0.616667,0.013854,0.616667,0.013854,0.896367,0.004992,0.965933,0.005757,0.912133,132.766667
qwen,sum,fb237_v2_ind,50,5,32,3,0.7673,0.015681,0.762467,0.015394,0.622067,0.023347,0.614467,0.024483,0.614467,0.024483,0.899933,0.009069,0.965233,0.00614,0.9143,132.033333
qwen,sum,fb237_v2_ind,150,1,16,3,0.767733,0.012952,0.762433,0.012759,0.635667,0.01318,0.624467,0.016408,0.624467,0.016408,0.880667,0.015464,0.956633,0.009127,0.8866,326.833333
qwen,sum,fb237_v2_ind,175,1,48,3,0.7685,0.011566,0.762333,0.00945,0.626367,0.021249,0.618,0.023825,0.618,0.023825,0.8894,0.015479,0.967367,0.006108,0.900367,378.2
qwen,sum,fb237_v2_ind,150,1,64,3,0.768933,0.011118,0.762067,0.009152,0.630567,0.019651,0.6138,0.012747,0.6138,0.012747,0.900633,0.00706,0.9609,0.009097,0.912467,328.766667
qwen,sum,fb237_v2_ind,50,500,48,3,0.7731,0.005251,0.7619,0.01579,0.651433,0.011163,0.6329,0.023145,0.6329,0.023145,0.8679,0.017152,0.9517,0.005981,0.679267,89.333333
qwen,sum,fb237_v2_ind,125,1,32,3,0.767233,0.013903,0.761867,0.009678,0.624233,0.01739,0.618033,0.020926,0.618033,0.020926,0.8936,0.005003,0.961633,0.007827,0.9143,276.933333
qwen,sum,fb237_v2_ind,150,5,16,3,0.773367,0.012402,0.7616,0.012401,0.6335,0.016802,0.611567,0.027739,0.611567,0.027739,0.902133,0.010512,0.966633,0.003062,0.9143,329.333333
qwen,sum,fb237_v2_ind,75,5,64,3,0.7789,0.01113,0.761467,0.013632,0.642033,0.013246,0.611633,0.027245,0.611633,0.027245,0.902067,0.003983,0.961033,0.00445,0.9143,180.9
qwen,sum,fb237_v2_ind,150,10,16,3,0.776133,0.013872,0.761233,0.012829,0.642133,0.018756,0.618,0.026305,0.618,0.026305,0.890633,0.013618,0.9581,0.008202,0.8847,328.366667
qwen,sum,fb237_v2_ind,200,1,80,3,0.771433,0.012503,0.7612,0.020676,0.628533,0.020156,0.615833,0.037134,0.615833,0.037134,0.897133,0.000551,0.964567,0.005689,0.9143,424.066667
qwen,sum,fb237_v2_ind,50,1,80,3,0.768867,0.009206,0.761067,0.012914,0.634167,0.016153,0.624033,0.024508,0.624033,0.024508,0.880767,0.001557,0.958867,0.002857,0.883867,129.933333
qwen,sum,fb237_v2_ind,125,1,64,3,0.768167,0.009651,0.760967,0.011993,0.625033,0.00978,0.619533,0.014994,0.619533,0.014994,0.892067,0.012878,0.9595,0.009786,0.907433,276.7
qwen,sum,fb237_v2_ind,175,1,16,3,0.7684,0.014309,0.760467,0.010734,0.627833,0.023326,0.6159,0.01845,0.6159,0.01845,0.8914,0.009242,0.959533,0.007814,0.9143,369.8
qwen,sum,fb237_v2_ind,75,10,16,3,0.7768,0.015877,0.7603,0.006664,0.637733,0.027,0.610233,0.013909,0.610233,0.013909,0.894267,0.000808,0.963833,0.005221,0.914067,179.666667
qwen,sum,fb237_v2_ind,100,1,32,3,0.764867,0.018155,0.76,0.00894,0.624167,0.025969,0.614533,0.015605,0.614533,0.015605,0.891367,0.006799,0.9638,0.005484,0.9143,225.833333
qwen,sum,fb237_v2_ind,125,1,80,3,0.767067,0.020024,0.759733,0.018448,0.625667,0.033575,0.6195,0.033281,0.6195,0.033281,0.877967,0.008675,0.964533,0.001629,0.907833,277.666667
qwen,sum,fb237_v2_ind,150,1,32,3,0.769667,0.014164,0.7595,0.011748,0.626367,0.019738,0.611033,0.017482,0.611033,0.017482,0.893633,0.009744,0.961,0.009908,0.9143,326.133333
qwen,sum,fb237_v2_ind,75,5,16,3,0.775567,0.011092,0.7591,0.013332,0.640667,0.012309,0.6166,0.019803,0.6166,0.019803,0.887133,0.005701,0.961667,0.005979,0.8957,180.133333
qwen,sum,fb237_v2_ind,150,1,96,3,0.7733,0.006909,0.7589,0.006471,0.63,0.010651,0.6081,0.015258,0.6081,0.015258,0.897867,0.01127,0.9638,0.00239,0.9143,331.9
qwen,sum,fb237_v2_ind,50,1,64,3,0.772867,0.020875,0.758833,0.030392,0.641367,0.030305,0.619967,0.038121,0.619967,0.038121,0.8777,0.026457,0.9623,0.012592,0.867033,131.466667
qwen,sum,fb237_v2_ind,50,10,16,3,0.769133,0.013048,0.7586,0.008314,0.6221,0.017776,0.610267,0.018401,0.610267,0.018401,0.895633,0.011705,0.960233,0.006702,0.9142,134.133333
qwen,sum,fb237_v2_ind,150,500,32,3,0.762667,0.003107,0.7585,0.01635,0.642867,0.0067,0.633667,0.022407,0.633667,0.022407,0.8643,0.016838,0.948867,0.006239,0.662067,206.7
qwen,sum,fb237_v2_ind,100,1,48,3,0.7636,0.017346,0.757967,0.013832,0.619267,0.024669,0.617967,0.027648,0.617967,0.027648,0.883633,0.001882,0.957433,0.014765,0.9143,229.666667
qwen,sum,fb237_v2_ind,100,500,32,3,0.7602,0.006929,0.757367,0.016913,0.6365,0.014435,0.632233,0.023072,0.632233,0.023072,0.866467,0.017492,0.944567,0.009914,0.657967,136.333333
qwen,sum,fb237_v2_ind,75,5,48,3,0.778567,0.008425,0.7571,0.015955,0.638533,0.014918,0.610167,0.026629,0.610167,0.026629,0.8899,0.013523,0.960933,0.008108,0.9143,183.7
qwen,sum,fb237_v2_ind,200,1,64,3,0.7691,0.011993,0.756667,0.012682,0.627067,0.018903,0.6116,0.025847,0.6116,0.025847,0.8865,0.010928,0.962367,0.010551,0.9143,426.7
qwen,sum,fb237_v2_ind,100,1,64,3,0.767033,0.014571,0.756533,0.018914,0.630733,0.019719,0.610867,0.030817,0.610867,0.030817,0.884233,0.013213,0.965233,0.001607,0.889233,227.266667
qwen,sum,fb237_v2_ind,50,5,16,3,0.761767,0.016862,0.756333,0.00899,0.616333,0.022383,0.608167,0.016027,0.608167,0.016027,0.888567,0.006256,0.961,0.002476,0.9143,133.5
qwen,sum,fb237_v2_ind,175,1,96,3,0.765067,0.009058,0.7563,0.009995,0.622133,0.014214,0.6131,0.019312,0.6131,0.019312,0.8794,0.001825,0.960967,0.01175,0.9143,378.966667
qwen,sum,fb237_v2_ind,50,1,96,3,0.760833,0.015054,0.7558,0.022038,0.620767,0.018863,0.612167,0.039001,0.612167,0.039001,0.887867,0.006447,0.958133,0.001721,0.8951,133.166667
qwen,sum,fb237_v2_ind,125,1,16,3,0.770533,0.00785,0.755667,0.011956,0.632167,0.013574,0.6159,0.020286,0.6159,0.020286,0.880733,0.014995,0.953133,0.008112,0.9022,274.2
qwen,sum,fb237_v2_ind,200,500,32,3,0.7655,0.004747,0.755667,0.019236,0.645667,0.009592,0.628633,0.027523,0.628633,0.027523,0.859333,0.016359,0.943867,0.009078,0.660867,273.6
qwen,sum,fb237_v2_ind,200,1,16,3,0.765633,0.014139,0.7555,0.013894,0.6235,0.020666,0.607333,0.029584,0.607333,0.029584,0.8922,0.009632,0.9588,0.007318,0.9143,418.666667
qwen,sum,fb237_v2_ind,50,500,32,3,0.765033,0.002401,0.755467,0.013097,0.642933,0.003427,0.628733,0.018314,0.628733,0.018314,0.8636,0.016301,0.947433,0.007885,0.6607,83.566667
qwen,sum,fb237_v2_ind,125,1,96,3,0.774467,0.009601,0.755367,0.005519,0.638667,0.021302,0.614533,0.025664,0.614533,0.025664,0.879467,0.025124,0.957467,0.003182,0.882433,279.933333
qwen,sum,fb237_v2_ind,175,500,32,3,0.763967,0.00215,0.7552,0.01824,0.64,0.0088,0.629367,0.022495,0.629367,0.022495,0.857167,0.023707,0.948867,0.007915,0.656533,234.4
qwen,sum,fb237_v2_ind,50,10,96,3,0.780367,0.011154,0.7549,0.007572,0.6436,0.014081,0.603133,0.013643,0.603133,0.013643,0.890733,0.000603,0.9659,0.004471,0.907567,133.4
qwen,sum,fb237_v2_ind,75,500,32,3,0.7656,0.002773,0.754867,0.016961,0.6457,0.008846,0.6272,0.025029,0.6272,0.025029,0.859367,0.01077,0.946733,0.008151,0.6608,108.7
qwen,sum,fb237_v2_ind,100,1,16,3,0.758933,0.007614,0.7542,0.008616,0.616467,0.008952,0.606667,0.015676,0.606667,0.015676,0.891467,0.00445,0.9602,0.00985,0.9143,225.466667
qwen,sum,fb237_v2_ind,125,500,32,3,0.765367,0.006311,0.754067,0.01461,0.644233,0.012133,0.625833,0.018851,0.625833,0.018851,0.861533,0.017206,0.941067,0.00683,0.6583,167.366667
qwen,sum,fb237_v2_ind,150,1,80,3,0.7618,0.011819,0.753133,0.012471,0.620667,0.025501,0.610233,0.019239,0.610233,0.019239,0.880167,0.016545,0.959533,0.009162,0.880167,328.533333
qwen,sum,fb237_v2_ind,50,1,32,3,0.754833,0.002654,0.7527,0.003759,0.6201,0.003606,0.6147,0.01022,0.6147,0.01022,0.877867,0.009544,0.9439,0.005118,0.874967,134.6
qwen,sum,fb237_v2_ind,75,1,32,3,0.751633,0.017635,0.751133,0.017119,0.604167,0.024194,0.603867,0.028962,0.603867,0.028962,0.885733,0.007504,0.9609,0.010989,0.9143,180.066667
qwen,sum,fb237_v2_ind,75,1,64,3,0.7513,0.006518,0.751,0.004029,0.607233,0.00679,0.6082,0.00875,0.6082,0.00875,0.877267,0.008093,0.961667,0.000503,0.902233,180.233333
qwen,sum,fb237_v2_ind,50,5,48,3,0.767267,0.014298,0.750333,0.015663,0.624233,0.022304,0.602367,0.026801,0.602367,0.026801,0.887167,0.003179,0.9574,0.0048,0.911667,133.433333
qwen,sum,fb237_v2_ind,75,1,16,3,0.763633,0.009354,0.7469,0.014208,0.6243,0.012835,0.5953,0.027596,0.5953,0.027596,0.886467,0.001762,0.9574,0.00453,0.9143,180.433333
qwen,sum,fb237_v2_ind,75,1,48,3,0.752533,0.016308,0.742267,0.015552,0.6086,0.023993,0.598067,0.027592,0.598067,0.027592,0.866533,0.010115,0.951733,0.001815,0.893167,183.466667
qwen,sum,fb237_v2_ind,50,1,48,3,0.749233,0.007718,0.741833,0.019192,0.605,0.01395,0.596567,0.035479,0.596567,0.035479,0.866533,0.010687,0.952433,0.005006,0.9143,136.533333
qwen,sum,fb237_v2_ind,150,500,16,3,0.7455,0.007093,0.740367,0.015286,0.625133,0.010657,0.6173,0.017721,0.6173,0.017721,0.840133,0.017312,0.929667,0.010013,0.6371,162.966667
qwen,sum,fb237_v2_ind,175,500,16,3,0.743167,0.008193,0.7403,0.015353,0.621433,0.018899,0.617333,0.016629,0.617333,0.016629,0.838,0.018101,0.9325,0.007673,0.634467,186.1
qwen,sum,fb237_v2_ind,75,500,16,3,0.7446,0.002138,0.74,0.020268,0.625067,0.003848,0.613733,0.023251,0.613733,0.023251,0.843633,0.024744,0.931133,0.003281,0.6335,95.466667
qwen,sum,fb237_v2_ind,50,1,16,3,0.743633,0.019053,0.739467,0.018101,0.596367,0.023297,0.590367,0.032411,0.590367,0.032411,0.871533,0.009681,0.948133,0.007158,0.9143,141.433333
qwen,sum,fb237_v2_ind,125,500,16,3,0.743267,0.002517,0.738967,0.021348,0.620833,0.005372,0.6116,0.02415,0.6116,0.02415,0.845767,0.023713,0.929,0.00694,0.6344,139.666667
qwen,sum,fb237_v2_ind,200,500,16,3,0.742333,0.007744,0.737133,0.017556,0.620767,0.007569,0.6088,0.02144,0.6088,0.02144,0.843633,0.026577,0.933933,0.008503,0.6346,221.766667
qwen,sum,fb237_v2_ind,100,500,16,3,0.746767,0.000115,0.736367,0.018314,0.6244,0.006332,0.6081,0.019903,0.6081,0.019903,0.845067,0.023332,0.9311,0.008372,0.6369,116.3
qwen,sum,fb237_v2_ind,50,500,16,3,0.7445,0.004613,0.734633,0.014,0.622233,0.008228,0.6067,0.016037,0.6067,0.016037,0.834433,0.023643,0.926867,0.003753,0.633,68.766667
qwen,sum,fb237_v2_ind,50,1000,96,3,0.7286,0.002858,0.730033,0.017492,0.602367,0.007538,0.605267,0.018334,0.605267,0.018334,0.824467,0.025631,0.926867,0.009212,0.6161,88.933333
qwen,sum,fb237_v2_ind,75,1000,96,3,0.728433,0.002335,0.729867,0.022795,0.6016,0.003124,0.605167,0.025302,0.605167,0.025302,0.8223,0.028186,0.926867,0.003753,0.6177,120.433333
qwen,sum,fb237_v2_ind,150,1000,96,3,0.7275,0.003751,0.729533,0.01866,0.603033,0.004464,0.605967,0.018989,0.605967,0.018989,0.821633,0.026708,0.924733,0.00595,0.6165,217.066667
qwen,sum,fb237_v2_ind,200,1000,96,3,0.7277,0.005024,0.727633,0.016909,0.603067,0.006332,0.6038,0.021015,0.6038,0.021015,0.816633,0.02785,0.928267,0.007711,0.615033,288.4
qwen,sum,fb237_v2_ind,125,1000,96,3,0.7297,0.007102,0.726267,0.016544,0.608667,0.008796,0.600233,0.019147,0.600233,0.019147,0.8181,0.023086,0.924067,0.002739,0.6168,180.966667
qwen,sum,fb237_v2_ind,175,1000,96,3,0.728867,0.008281,0.724933,0.016051,0.605967,0.01225,0.597467,0.021477,0.597467,0.021477,0.822333,0.024607,0.929,0.003315,0.617133,244.2
qwen,sum,fb237_v2_ind,100,1000,96,3,0.7226,0.002307,0.7247,0.015401,0.596633,0.004697,0.596033,0.014168,0.596033,0.014168,0.823,0.031795,0.927533,0.008208,0.612067,153.8
qwen,sum,fb237_v2_ind,175,1000,80,3,0.7213,0.004763,0.721533,0.012841,0.596633,0.007541,0.593933,0.010456,0.593933,0.010456,0.816633,0.02575,0.9226,0.005408,0.6075,239.666667
qwen,sum,fb237_v2_ind,200,1000,80,3,0.720267,0.008053,0.720867,0.01555,0.5953,0.0121,0.593933,0.018199,0.593933,0.018199,0.8167,0.022581,0.9212,0.00394,0.605133,278.4
qwen,sum,fb237_v2_ind,150,1000,80,3,0.728333,0.005095,0.720467,0.016563,0.608633,0.007102,0.5946,0.018539,0.5946,0.018539,0.8138,0.032043,0.9233,0.006994,0.611667,211.566667
qwen,sum,fb237_v2_ind,75,1000,80,3,0.722367,0.011021,0.719533,0.014234,0.598067,0.018511,0.5918,0.012443,0.5918,0.012443,0.814533,0.026298,0.923367,0.001966,0.608467,117.7
